"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"14443","2023","2023-06-11","River Valley Expos","14949","Brandon Cahill","1","0","0","3","0","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","2756","Brandon Hernandez","1","0","0","3","0","","0","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","11263","Evan Avery","1","0","1","2","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","11239","Javon Malone","1","0","0","3","0","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","14244","JD Tyler","1","0","0","1","0","","2","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","2447","Kyle Hartenstein","1","0","1","1","1","","2","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","14733","Max Giacco","1","1","0","4","0","","","1","","","","","","","","","6","6","5","4","5","3","","3","1","","1","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","14832","Ommy Velez","1","0","0","3","0","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","14699","Brandon Fry","1","1","0","4","0","","","2","","","","","","","","","1","0","0","0","2","2","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","2274","Brendan Lynch","1","0","0","1","0","","2","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","14714","Cooper Johnson","1","0","1","4","1","","0","0","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","2270","Jordan Jeroszko","1","0","0","2","0","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","10479","Jordan Valentino","1","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","6612","Justin Miller","1","0","0","2","0","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","11025","Malcolm Kinder","1","0","1","2","0","1","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","14894","Nason Busca","1","0","1","2","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","2513","Willy Yahn","1","0","3","4","2","3","","","","1","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","7180","Zach Nakonechny","1","0","0","2","1","","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","14654","Eric Corhouse","0","1","","","","","","","","","","","","","","","3","1","0","0","1","4","","","1","","","","","","lineup","0","","[object Object]"
"14443","2023","2023-06-11","M&T Bank","2483","Jack DeGirolamo","0","1","","","","","","","","","","","","","","","3","1","1","1","3","3","","","","1","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2260","Chris Sonberg","1","0","3","4","2","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2257","Dan Trubia","1","0","1","3","1","3","","1","","1","","","","","","1","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2259","Ian Halpin","1","0","2","4","1","","","","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2263","Jack Halpin","1","0","3","5","2","3","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2365","Jimmy Titus","1","0","3","4","4","5","1","","","","","2","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","3037","Nick Roy","1","0","1","3","1","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2729","Peter Kelley","1","1","2","4","2","3","","1","","","","1","","","","","3","1","","","1","2","","1","1","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2256","Tony Trubia","1","0","2","3","3","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","14743","Trevor Lyne","1","0","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","Vernon Orioles","2788","Zach Donahue","1","1","2","2","4","2","3","","","","","","","","","","2","","","","","2","","1","","1","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","11704","Chris Connelly","1","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","10702","Danny Kruzick","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","14723","Jack Whitlock","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","14856","Javier Irizarry","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","14342","Justin Oquendo","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","14289","Michael Lodge","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","2370","Patrick McMahon","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","10908","Spencer Azzara","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","2505","Thomas Slane","1","0","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","2381","Trevor Moulton","1","1","","","","","1","","","","","","","","","","1.2","10","10","9","3","2","1","","","","","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","2467","Noah Shaw","0","1","","","","","","","","","","","","","","","2.1","9","9","9","1","1","1","","1","","1","","","","lineup","0","","[object Object]"
"14444","2023","2023-06-11","South Windsor Phillies","2520","Spencer Giglio","0","1","","","","","","","","","","","","","","","1","1","2","2","1","1","1","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","2435","Corey Plasky","1","0","2","4","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","2432","Jeff Criscuolo","1","0","1","4","1","","1","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","14847","Adam Dadinos","1","0","2","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","2524","Jim Schult","1","0","1","3","","","1","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","7657","Janiel Ramirez","1","0","1","4","2","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","11690","Jacob Tipton","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","6662","Cole Lalli","1","1","2","2","2","1","","","","","","","","1","","","4.1","3","6","5","6","4","","1","","1","","","","","sub","14876","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","2495","Jarod Dalrymple","1","0","","4","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","6664","Julian Gonzalez","1","0","1","2","1","","1","1","","","","","1","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","14848","Taj Vera Cruz","1","0","","4","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","14876","Joe Hussey","0","1","","","","","","","","","","","","","","","3","2","3","1","4","5","","","1","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","East Hartford Jets","2440","Taylor Kosakowski","0","1","","","","","","","","","","","","","","","0.2","","0","0","1","","","","","","","","","","sub","6662","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2404","Sebby Grignano","1","0","3","4","1","5","1","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","14955","Zack Baker","1","0","","3","","","2","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2405","AJ Hendrickson","1","1","1","3","","1","1","","","","","","","","","1","7.1","11","11","7","5","6","","3","1","","1","","1","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2410","Will Kszywanos","1","0","","3","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","11239","Javon Malone","1","0","","2","1","","2","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","14956","Dylan Link","1","0","","4","","","","4","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2409","Jack Rich","1","0","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2756","Brandon Hernandez","1","0","","3","1","","1","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14446","2023","2023-06-12","River Valley Expos","2473","Brendan O'Connell","1","0","1","2","4","","1","","","1","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14448","2023","2023-06-13","Rainbow Graphics","14030","Matt Costanza","1","0","2","4","1","2","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14448","2023","2023-06-13","Rainbow Graphics","14032","Dan Orzech","1","0","1","3","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14448","2023","2023-06-13","Rainbow Graphics","2395","Edison Galan","1","0","","3","","","1","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14448","2023","2023-06-13","Rainbow Graphics","2392","Tyler Repoli","1","0","2","4","","2","","","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
